Price,Model,Leather_interior,Fuel_type,Mileage,Gear_box_type,Airbags,Car_age
15988,Aqua,Yes,Hybrid,88777,Automatic,4,11
37984,Sonata,Yes,Petrol,101200,Automatic,4,8
14113,Prius,Yes,Hybrid,95520,Variator,0,16
23521,Camry,Yes,Petrol,147845,Automatic,8,10
13322,Spark,Yes,Petrol,62499,Automatic,4,6
13454,H1,Yes,Diesel,93281,Automatic,4,16
45473,Tucson,Yes,Diesel,25000,Tiptronic,12,8
30351,Santa FE,Yes,Diesel,149038,Automatic,4,11
43416,Santa FE,Yes,Diesel,137986,Automatic,4,8
11726,FIT,Yes,Hybrid,102528,Automatic,4,9
19444,Prius,No,Hybrid,137000,Variator,12,12
25716,Elantra,No,Petrol,45500,Tiptronic,12,8
19000,Elantra,Yes,Petrol,95000,Tiptronic,6,11
12544,Jetta,No,Petrol,112000,Manual,10,11
36065,RX 350,Yes,Petrol,155200,Tiptronic,12,15
1725,ML 350,Yes,Diesel,180659,Automatic,12,12
36899,H1,Yes,Diesel,110169,Automatic,4,8
3450,Prius,Yes,Hybrid,35083,Automatic,12,12
9565,CT 200h,Yes,Hybrid,71904,Automatic,0,8
25089,Passat,Yes,Petrol,68000,Tiptronic,12,10
14113,Focus,No,Petrol,54000,Automatic,6,9
14113,Aqua,No,Hybrid,100000,Variator,6,11
29094,REXTON,Yes,Diesel,78732,Automatic,4,12
19312,Tucson,Yes,Diesel,199660,Automatic,4,13
44843,H1,Yes,Diesel,105743,Automatic,4,7
32744,Captiva,Yes,Diesel,48294,Automatic,4,9
8467,Note,No,LPG,138000,Automatic,0,17
42400,Actyon,Yes,Diesel,75300,Automatic,4,8
11917,Prius,No,Hybrid,190000,Automatic,8,16
40142,X6,Yes,Petrol,139452,Tiptronic,8,16
23521,Camry,No,Petrol,167680,Tiptronic,8,10
16621,Elantra,No,Petrol,83000,Tiptronic,8,12
14113,Prius,No,Hybrid,0,Automatic,4,17
34108,H1,Yes,Diesel,97010,Automatic,4,10
941,Jetta,Yes,Diesel,69248,Automatic,12,10
45473,RAV 4,Yes,Petrol,17600,Automatic,12,7
12544,Sonata,No,Petrol,98000,Automatic,8,13
16766,Cruze,Yes,Petrol,59532,Automatic,4,10
6272,Elantra,Yes,Diesel,53256,Automatic,4,15
15367,Sonata,Yes,LPG,51274,Automatic,4,9
16621,Genesis,Yes,Petrol,151977,Automatic,4,14
13485,Sonata,Yes,LPG,30363,Automatic,4,9
22947,Tucson,Yes,Diesel,199356,Automatic,4,14
22580,Camry,Yes,Hybrid,166720,Automatic,12,11
3450,Camry,Yes,Hybrid,9626,Automatic,12,5
3293,Impala,Yes,Petrol,128195,Automatic,12,12
13799,Aqua,No,Hybrid,96000,Automatic,8,12
14113,Prius,No,Hybrid,123270,Automatic,12,14
16838,March,Yes,Petrol,59000,Automatic,4,11
22580,E 300,Yes,Petrol,50930,Automatic,12,7
57526,Santa FE,Yes,Diesel,40950,Automatic,4,7
20385,Juke,No,Petrol,62000,Automatic,10,11
6586,Vitz,No,Petrol,39000,Automatic,10,14
627,535,Yes,Hybrid,195941,Automatic,12,11
18503,Prius,Yes,Hybrid,141000,Automatic,0,14
19676,Elantra,Yes,Petrol,152000,Automatic,4,12
18817,Camry,Yes,Hybrid,35058,Automatic,12,6
6272,Cruze,Yes,Petrol,66444,Automatic,4,15
20005,Elantra,Yes,Petrol,107179,Automatic,4,12
3293,Tundra,Yes,Petrol,0,Automatic,12,10
43626,Tucson,Yes,Diesel,122856,Automatic,4,8
8781,Tiida,No,Petrol,150300,Automatic,6,17
2666,Fusion,Yes,Hybrid,100747,Automatic,0,9
21950,Camry,No,Petrol,92000,Tiptronic,6,10
10349,Jetta,No,Petrol,166400,Automatic,8,15
35617,Captiva,Yes,Diesel,123843,Automatic,4,9
21893,Aqua,Yes,Petrol,58600,Automatic,4,12
1646,Fusion,Yes,Hybrid,174619,Automatic,0,11
53872,Santa FE,Yes,Diesel,48484,Automatic,4,9
22580,Camry,Yes,Petrol,13800,Tiptronic,12,12
19444,Elantra,No,Petrol,75200,Automatic,10,8
3293,Prius,Yes,Hybrid,159382,Automatic,12,14
15530,Aqua,Yes,Petrol,123700,Automatic,4,11
5018,Camry,Yes,Hybrid,190549,Automatic,12,11
22473,FIT,Yes,Petrol,55000,Automatic,4,11
20100,C 250,Yes,Petrol,96432,Tiptronic,12,12
25089,Aqua,Yes,Petrol,83362,Automatic,4,11
5802,E 350,Yes,Diesel,107800,Automatic,12,11
23521,Malibu,Yes,Petrol,53000,Tiptronic,12,7
21639,Optima,Yes,Hybrid,109000,Automatic,12,11
7919,Aqua,Yes,Hybrid,163312,Automatic,4,12
19707,Elantra,Yes,Petrol,97000,Automatic,4,12
13589,Elantra,Yes,Petrol,162911,Automatic,4,12
28015,Aqua,Yes,Petrol,122637,Automatic,4,9
43905,Mustang,No,Petrol,85000,Tiptronic,8,8
5488,Camry,Yes,Hybrid,109798,Automatic,12,10
1019,Elantra,Yes,Petrol,25635,Automatic,12,7
23207,Prius,No,Hybrid,71244,Automatic,4,11
17876,Prius C,No,Hybrid,65000,Automatic,8,11
12544,FIT,No,Hybrid,120521,Tiptronic,6,13
11604,Volt,Yes,Plug-in Hybrid,0,Automatic,10,12
53154,Santa FE,Yes,Diesel,99000,Automatic,4,8
14426,H1,Yes,Diesel,72999,Automatic,4,15
6586,CHR,Yes,Petrol,19968,Automatic,12,5
20542,Sonata,Yes,LPG,43071,Automatic,4,9
21953,Prius,No,Hybrid,90000,Automatic,4,12
14113,Prius,No,Hybrid,0,Variator,12,18
862,Camry,Yes,Hybrid,130478,Automatic,12,10
17092,Optima,Yes,Petrol,41088,Automatic,4,9
18817,Camry,Yes,Hybrid,35058,Automatic,12,6
28288,FIT,Yes,Petrol,36261,Automatic,4,10
53314,535,Yes,Diesel,64000,Tiptronic,12,10
22357,Orlando,Yes,Diesel,176379,Automatic,4,12
20385,RAV 4,Yes,Petrol,91174,Automatic,0,9
44533,Genesis,Yes,Petrol,33705,Automatic,4,8
37066,Tucson,Yes,Diesel,88000,Automatic,4,8
24462,Camry,Yes,Petrol,66000,Tiptronic,10,10
1333,CT 200h,Yes,Hybrid,0,Automatic,0,11
48534,Santa FE,Yes,Diesel,78843,Automatic,4,7
20005,Elantra,Yes,Petrol,96860,Automatic,4,12
30891,Civic,Yes,Petrol,100658,Automatic,4,9
14740,Elantra,Yes,Petrol,10000,Tiptronic,9,9
7213,Sportage,Yes,Diesel,89472,Automatic,4,17
3607,Camry,Yes,Hybrid,156518,Automatic,12,12
3607,Camry,Yes,Hybrid,156518,Automatic,12,12
36219,H1,Yes,Diesel,156151,Automatic,4,8
38574,Camry,Yes,Hybrid,60000,Automatic,12,8
18817,C 300,Yes,Petrol,130000,Tiptronic,0,15
1568,Tiida,No,Petrol,95000,Automatic,4,15
40688,H1,Yes,Diesel,135206,Automatic,4,8
5739,Lacetti,Yes,Petrol,86382,Automatic,4,14
1176,Sonata,Yes,Hybrid,0,Automatic,0,12
47989,REXTON,Yes,Diesel,110170,Automatic,4,8
3293,Corolla,Yes,Petrol,94602,Automatic,12,8
13485,Spark,Yes,Petrol,32852,Automatic,4,7
20266,Sonata,Yes,Petrol,161952,Automatic,4,12
7213,X5,Yes,Diesel,0,Automatic,0,10
5645,XV,Yes,Petrol,105523,Automatic,0,11
3763,Fiesta,Yes,Petrol,47736,Automatic,12,5
10976,Prius,Yes,Hybrid,178000,Variator,12,16
8154,X5,Yes,Diesel,103458,Automatic,0,12
16358,Compass,Yes,Petrol,167510,Automatic,4,15
17249,Cruze,Yes,Petrol,37000,Automatic,8,9
7840,FIT,Yes,Hybrid,59000,Variator,4,12
9722,Camry,Yes,Hybrid,127515,Automatic,12,6
3293,RX 350,Yes,Petrol,71939,Automatic,12,9
16308,Prius,No,Hybrid,99000,Automatic,7,12
21012,Fusion,No,Hybrid,156800,Automatic,12,11
44875,Tucson,Yes,Diesel,87862,Automatic,4,6
35168,Aqua,Yes,Hybrid,31040,Automatic,4,9
40769,X6,Yes,Petrol,158000,Tiptronic,12,15
35237,Tucson,Yes,Diesel,120142,Automatic,4,8
13877,Sonata,Yes,Petrol,161240,Automatic,4,14
31361,Camry,Yes,Petrol,70000,Tiptronic,14,8
49431,Sonata,Yes,Petrol,63750,Automatic,4,9
34560,FIT,Yes,Hybrid,23779,Automatic,4,8
43281,Actyon,Yes,Diesel,59647,Automatic,4,7
23129,Captiva,Yes,Petrol,81344,Automatic,4,13
55932,Santa FE,Yes,Diesel,90612,Automatic,4,8
22843,Korando,Yes,Diesel,141641,Automatic,4,12
20385,Fusion,Yes,Petrol,70600,Tiptronic,8,10
26657,Cruze,Yes,Petrol,32000,Automatic,12,7
16621,E 350,Yes,Diesel,119379,Automatic,12,13
17249,Fusion,No,Petrol,112000,Automatic,8,9
3450,Impala,Yes,Petrol,18438,Automatic,12,5
14740,Cruze,No,Petrol,93000,Automatic,8,11
33556,E 350,Yes,Petrol,110000,Tiptronic,8,11
5802,E 350,Yes,Diesel,107800,Automatic,12,11
17249,Transit,No,Diesel,168000,Manual,2,17
67483,RX 350,Yes,Petrol,69997,Automatic,4,11
20382,Sonata,Yes,Petrol,44608,Automatic,4,8
15681,Forester,Yes,Petrol,0,Variator,12,9
26343,Volt,No,Plug-in Hybrid,66000,Automatic,10,10
16308,Escape,No,Hybrid,149000,Automatic,12,16
12544,Camry,No,Hybrid,0,Variator,8,17
3450,E 300,Yes,Petrol,50930,Automatic,12,7
3920,A4,Yes,Petrol,157584,Automatic,0,11
6586,CHR,Yes,Petrol,5219,Automatic,12,5
19601,Elantra,Yes,LPG,35607,Automatic,4,9
12074,Prius,Yes,Hybrid,167000,Variator,8,16
38016,Tucson,Yes,Diesel,116082,Automatic,4,8
18189,C-MAX,No,Plug-in Hybrid,117000,Automatic,0,11
45633,Actyon,Yes,Diesel,71000,Automatic,4,7
11604,Escape,No,Hybrid,156423,Automatic,6,16
25264,H1,Yes,Diesel,198916,Automatic,4,10
21558,Aqua,Yes,Petrol,20400,Automatic,4,12
13485,Sonata,Yes,LPG,72369,Automatic,4,9
15681,Elantra,Yes,Petrol,70978,Automatic,0,11
28589,Santa FE,Yes,Diesel,179067,Automatic,4,11
16286,Accent,Yes,Diesel,39712,Automatic,4,9
5018,Spark,Yes,Petrol,129436,Automatic,4,12
20385,Veloster,Yes,Petrol,120000,Automatic,0,12
29777,Aveo,Yes,Petrol,67122,Automatic,4,7
15367,Prius,No,LPG,110000,Variator,4,13
19757,Prius,No,Hybrid,182000,Variator,12,12
20385,C-MAX,No,Hybrid,117000,Automatic,8,12
19416,Elantra,Yes,Petrol,141799,Automatic,4,13
72758,Camry,No,Hybrid,27000,Tiptronic,12,6
15681,Optima,No,Petrol,61680,Automatic,6,9
1098,Juke,Yes,Petrol,103498,Automatic,0,9
12231,FIT,No,Hybrid,119000,Tiptronic,4,13
5959,Camry,Yes,Hybrid,0,Automatic,12,10
16618,Cruze,Yes,Petrol,119791,Automatic,4,11
5959,Veloster,Yes,Petrol,91677,Automatic,12,8
18519,Cruze,Yes,Petrol,1000,Automatic,4,10
23602,Orlando,Yes,Diesel,110112,Automatic,4,8
15323,Elantra,Yes,Petrol,117061,Automatic,4,12
13172,500,No,Petrol,96000,Tiptronic,8,11
94528,Explorer,Yes,Petrol,61057,Automatic,4,7
52696,Sonata,Yes,Petrol,68920,Automatic,4,9
10976,Cruze,Yes,Petrol,83000,Automatic,6,10
10697,Cruze,Yes,Petrol,165392,Automatic,4,12
22580,Juke,No,Petrol,77000,Tiptronic,4,9
14069,Elantra,Yes,Petrol,100403,Automatic,4,14
5883,Lacetti,Yes,Petrol,117685,Automatic,4,15
40045,Actyon,Yes,Petrol,76398,Automatic,4,8
28852,Elantra,Yes,Petrol,36400,Tiptronic,12,7
4704,Elantra,Yes,Petrol,45242,Automatic,12,7
2430,Civic,Yes,Petrol,148640,Automatic,12,10
706,Altima,Yes,Petrol,30555,Automatic,12,5
11917,Sonata,No,Hybrid,152000,Automatic,10,10
1725,ML 350,Yes,Diesel,180659,Automatic,12,12
6429,Captiva,Yes,Diesel,76113,Automatic,4,17
7683,Captiva,Yes,Diesel,64554,Automatic,4,17
18503,Jetta,Yes,Petrol,120000,Tiptronic,12,10
43278,GX 460,Yes,Petrol,160138,Automatic,0,13
52959,H1,Yes,Diesel,85720,Automatic,4,8
3607,Malibu,Yes,Petrol,64600,Automatic,12,6
46518,Sonata,Yes,Petrol,70000,Automatic,4,7
15837,Escape,No,Petrol,0,Automatic,0,8
61816,Santa FE,Yes,Diesel,33934,Automatic,4,8
27425,Orlando,Yes,Diesel,77836,Automatic,4,8
21953,H1,Yes,Diesel,61142,Automatic,4,13
1490,GX 470,Yes,Petrol,154115,Automatic,0,11
26030,Camry,Yes,Hybrid,148800,Automatic,8,12
34905,H1,Yes,Diesel,132023,Automatic,4,10
10192,Accent,Yes,Diesel,52352,Automatic,4,12
14426,Prius,No,Hybrid,162424,Automatic,0,14
23991,Tucson,Yes,Diesel,40602,Automatic,4,9
39201,RAV 4,Yes,Hybrid,115000,Tiptronic,12,8
9879,Sonata,Yes,LPG,38600,Automatic,4,9
44790,Santa FE,Yes,Diesel,123206,Automatic,4,8
28921,Compass,Yes,Petrol,135000,Automatic,4,11
32302,Santa FE,Yes,Diesel,42367,Automatic,4,10
9565,CT 200h,Yes,Hybrid,71904,Automatic,0,8
89103,Explorer,Yes,Petrol,63992,Automatic,4,8
37611,Impala,Yes,Petrol,136469,Automatic,4,8
6743,Sonata,Yes,Petrol,57555,Automatic,12,6
18817,Camry,Yes,Hybrid,35058,Automatic,12,6
1333,CT 200h,Yes,Hybrid,0,Automatic,0,11
61781,Sonata,Yes,Petrol,98,Automatic,4,4
39201,Outlander,No,Petrol,13000,Tiptronic,12,6
12544,FIT,No,Hybrid,140000,Automatic,10,12
15681,Optima,No,Hybrid,171200,Automatic,8,13
52959,Impala,Yes,Petrol,80245,Automatic,4,8
9565,Sonata,Yes,LPG,38000,Automatic,4,9
16160,Elantra,Yes,Petrol,68976,Automatic,4,12
36899,H1,Yes,Diesel,86227,Automatic,4,10
7053,Aqua,Yes,Hybrid,152517,Automatic,4,11
53185,Civic,Yes,Petrol,38037,Automatic,4,7
706,Insight,Yes,Hybrid,189571,Automatic,0,14
11133,Camry,Yes,Hybrid,179381,Automatic,12,10
14834,Tucson,Yes,Diesel,40973,Automatic,4,13
16935,Camry,No,Petrol,125000,Automatic,4,15
13485,Sonata,Yes,LPG,72369,Automatic,4,9
18503,Juke,No,Petrol,76053,Tiptronic,8,12
17249,RX 350,Yes,Petrol,0,Automatic,12,12
20385,Sonata,Yes,Petrol,82000,Tiptronic,9,12
20237,Tucson,Yes,Diesel,130001,Automatic,4,14
13495,Sonata,Yes,Petrol,91678,Automatic,4,13
18817,Camry,Yes,Hybrid,35058,Automatic,12,6
706,Insight,Yes,Hybrid,189571,Automatic,0,14
26971,Genesis,Yes,Petrol,140013,Automatic,4,14
15681,Elantra,No,Petrol,73688,Automatic,0,10
12544,Cruze,No,Petrol,87685,Automatic,0,10
19657,Santa FE,Yes,Diesel,188000,Automatic,4,14
13172,Elantra,No,Petrol,147200,Automatic,8,9
30251,Captiva,Yes,Diesel,123097,Automatic,4,9
16621,Elantra,No,Petrol,109000,Automatic,8,12
23239,REXTON,Yes,Diesel,101708,Automatic,4,13
18029,Tucson,Yes,Diesel,195953,Automatic,4,14
13172,H1,Yes,Diesel,115078,Automatic,4,14
29254,Compass,Yes,Petrol,76000,Automatic,4,11
11099,Genesis,Yes,Petrol,111849,Automatic,4,14
9408,Captiva,Yes,Diesel,63648,Automatic,4,15
12544,FIT,No,Hybrid,123000,Automatic,4,13
24148,Camry,No,Hybrid,154000,Automatic,8,12
38251,REXTON,Yes,Diesel,97000,Automatic,4,11
16148,Actyon,Yes,Diesel,163372,Automatic,4,14
7213,Note,No,Petrol,145000,Automatic,4,18
44228,Mustang,Yes,Petrol,99971,Automatic,4,13
25274,Aqua,Yes,Hybrid,88836,Automatic,4,12
26657,Highlander,No,Hybrid,128487,Variator,8,16
18189,Astra,Yes,Diesel,140000,Manual,4,16
17249,Transit,No,Diesel,165000,Manual,2,17
16308,Prius,No,Hybrid,88447,Automatic,12,10
7000,Note,No,Petrol,36000,Variator,2,11
13350,Prius,Yes,Hybrid,15000,Automatic,10,15
21953,Escape,Yes,Hybrid,93000,Automatic,10,16
19757,Passat,Yes,Petrol,92000,Tiptronic,8,11
4547,Volt,Yes,Hybrid,162190,Automatic,0,12
10036,Prius,No,Hybrid,180000,Automatic,0,16
27689,Compass,Yes,Petrol,140555,Automatic,4,10
45210,RX 350,Yes,Petrol,74592,Automatic,4,14
627,Elantra,Yes,Petrol,172502,Automatic,12,13
1490,GX 470,Yes,Petrol,154115,Automatic,0,11
1254,Prius,Yes,Hybrid,7518,Automatic,12,5
1803,Fusion,Yes,Petrol,83213,Automatic,12,10
21953,Camry,No,Petrol,140328,Automatic,0,11
18817,Prius,Yes,LPG,145000,Automatic,6,14
14113,Aqua,Yes,Hybrid,147000,Variator,0,12
18346,H1,Yes,Diesel,76519,Automatic,4,13
25597,Captiva,Yes,Diesel,88565,Automatic,4,13
39458,Sonata,Yes,Petrol,120000,Automatic,4,9
3293,Prius,Yes,Hybrid,0,Automatic,12,14
23104,Sonata,Yes,LPG,100702,Automatic,4,8
18189,Prius,Yes,Hybrid,174000,Variator,8,14
18240,Elantra,Yes,Petrol,100230,Automatic,4,14
1019,A4,Yes,Petrol,110051,Automatic,0,7
11099,Lacetti,Yes,Diesel,158267,Automatic,4,15
706,E 350,Yes,Diesel,122874,Automatic,12,16
39085,Actyon,Yes,Diesel,79286,Automatic,4,8
24085,Aqua,Yes,Petrol,42796,Automatic,4,12
8674,Spark,Yes,Petrol,50261,Automatic,4,12
19444,Camry,Yes,Petrol,104000,Tiptronic,6,12
16621,Elantra,No,Petrol,66000,Tiptronic,0,10
59087,Santa FE,Yes,Diesel,71867,Automatic,4,8
1333,Corolla,Yes,Petrol,116992,Automatic,12,14
31988,Outlander,No,Petrol,14000,Automatic,10,6
60994,Tucson,Yes,Diesel,1217,Automatic,4,5
23207,Juke,No,Petrol,54000,Tiptronic,10,7
22357,Tucson,Yes,Diesel,160114,Automatic,4,14
35846,H1,Yes,Diesel,143629,Automatic,4,7
22580,E 300,Yes,Petrol,50930,Automatic,12,7
121681,Land Cruiser Prado,Yes,Diesel,92000,Tiptronic,12,6
13485,Sonata,No,Petrol,108000,Automatic,8,12
17562,Sonata,No,Hybrid,162000,Tiptronic,12,11
1019,X6,Yes,Petrol,0,Automatic,12,14
21953,Camry,Yes,Petrol,160000,Automatic,10,10
17876,Jetta,Yes,Hybrid,115200,Tiptronic,0,11
20385,Juke,No,Petrol,79000,Automatic,8,10
39226,Tucson,Yes,Diesel,98273,Automatic,4,7
49751,Sonata,Yes,Petrol,77130,Automatic,4,6
11704,Elantra,Yes,Petrol,180093,Automatic,4,14
3763,Juke,Yes,Petrol,173576,Automatic,0,12
18817,Optima,No,Hybrid,87000,Automatic,10,11
862,Volt,Yes,Hybrid,133195,Automatic,0,10
4077,Prius,Yes,Hybrid,173605,Automatic,12,10
33870,Santa FE,Yes,Diesel,50031,Automatic,4,9
24462,X5,Yes,Petrol,107000,Tiptronic,8,15
21655,Actyon,Yes,Diesel,113545,Automatic,4,13
11917,Escape,No,Hybrid,164470,Automatic,8,16
19444,Sonata,No,Petrol,51000,Tiptronic,12,9
13978,Sonata,Yes,LPG,51865,Automatic,4,9
45025,Santa FE,Yes,Diesel,106806,Automatic,4,10
48108,Santa FE,Yes,Diesel,119038,Automatic,4,9
17158,Actyon,Yes,Diesel,166288,Automatic,4,13
12388,FIT,No,Hybrid,182300,Automatic,6,11
13485,Fusion,No,Petrol,122395,Automatic,0,9
42102,Actyon,Yes,Diesel,69000,Automatic,4,8
22266,Forester,Yes,Petrol,170000,Automatic,8,13
53185,Civic,Yes,Petrol,22715,Automatic,4,8
13777,Tucson,Yes,Diesel,65594,Automatic,4,14
7683,Sonata,Yes,LPG,90178,Automatic,4,11
11133,Camry,Yes,Hybrid,179381,Automatic,12,10
23521,X5,Yes,Petrol,180000,Tiptronic,10,16
15367,Forester,No,Petrol,98000,Manual,6,11
2587,CHR,Yes,Petrol,16213,Automatic,12,6
12544,Elantra,No,Petrol,176000,Tiptronic,12,11
56136,E 300,Yes,Petrol,50963,Automatic,12,7
66150,Civic,Yes,Petrol,17223,Automatic,4,6
40092,Actyon,Yes,Diesel,33507,Automatic,4,7
15681,Jetta,No,Petrol,103000,Tiptronic,8,9
4077,Elantra,Yes,Petrol,46686,Automatic,12,6
62653,Santa FE,Yes,Diesel,7865,Automatic,4,5
23722,Aqua,Yes,Hybrid,41500,Automatic,4,10
31581,H1,Yes,Diesel,175342,Automatic,4,10
14113,Optima,Yes,Petrol,45504,Automatic,4,10
22894,ML 350,Yes,Diesel,79080,Automatic,12,9
2430,E 350,Yes,Diesel,175614,Automatic,12,16
8467,Tiida,No,Petrol,170000,Automatic,4,16
11290,FIT,No,Hybrid,120000,Automatic,10,13
5645,Elantra,Yes,Petrol,31470,Automatic,12,6
16935,Jetta,Yes,Petrol,118000,Tiptronic,0,13
784,Camry,Yes,Hybrid,102397,Automatic,12,10
5331,CT 200h,Yes,Hybrid,174043,Automatic,0,11
7370,Optima,Yes,Petrol,65920,Automatic,4,11
22894,Forester,No,Petrol,110000,Automatic,12,11
1568,E 350,Yes,Diesel,175614,Automatic,12,16
12849,Elantra,Yes,Petrol,113861,Automatic,4,14
11917,Transit,No,Diesel,172323,Manual,2,16
34497,Camry,Yes,Hybrid,89000,Automatic,12,9
18500,Genesis,Yes,Petrol,168315,Automatic,4,13
13956,RX 450,Yes,Hybrid,143619,Automatic,12,9
16935,Fusion,Yes,Petrol,71454,Automatic,0,9
25387,FIT,Yes,Petrol,73225,Automatic,4,9
10976,FIT,No,Hybrid,109000,Automatic,8,11
49237,328,Yes,Petrol,33000,Tiptronic,10,8
17249,Prius C,Yes,Hybrid,69000,Automatic,12,10
11848,Lacetti,Yes,Petrol,87250,Automatic,4,15
53314,GLA 250,Yes,Petrol,65000,Automatic,12,8
2666,Fusion,Yes,Hybrid,100747,Automatic,0,9
19444,Cr-v,Yes,Petrol,180000,Automatic,6,13
706,A4,Yes,Petrol,162032,Automatic,0,10
12858,Juke,No,Petrol,123200,Tiptronic,0,9
78403,C 300,Yes,Petrol,10000,Tiptronic,12,6
7997,Prius,No,Hybrid,153795,Variator,10,14
5018,Camry,Yes,Hybrid,190549,Automatic,12,11
9408,FIT,No,Petrol,150000,Manual,2,18
12231,Prius,Yes,Hybrid,187000,Automatic,6,15
15210,Camry,Yes,Hybrid,24817,Automatic,12,15
23521,535,Yes,Petrol,186000,Tiptronic,12,16
17876,Elantra,No,Petrol,62000,Tiptronic,6,9
17126,Actyon,Yes,Diesel,189966,Automatic,4,13
19444,Forester,No,LPG,189600,Tiptronic,8,15
56450,RX 450,Yes,Hybrid,85000,Tiptronic,12,11
21181,Orlando,Yes,Diesel,92866,Automatic,4,12
6429,Cruze,Yes,Diesel,66287,Automatic,4,15
15612,Genesis,Yes,Petrol,137851,Automatic,4,15
4077,GX 460,Yes,Petrol,150909,Automatic,0,12
10976,Prius,No,Hybrid,0,Variator,10,17
24433,H1,Yes,Diesel,128000,Automatic,4,10
14113,Elantra,No,Petrol,89000,Tiptronic,8,11
22580,Passat,Yes,Petrol,149145,Tiptronic,10,11
18817,Prius C,No,Hybrid,120000,Automatic,6,12
25810,Santa FE,Yes,Diesel,132000,Automatic,4,14
22166,Aqua,Yes,Hybrid,91000,Automatic,4,12
34240,Tucson,Yes,Diesel,117436,Automatic,4,10
8311,GLA 250,Yes,Petrol,109555,Automatic,0,8
13900,Passat,No,Petrol,72500,Tiptronic,8,12
2038,ML 350,Yes,Diesel,186542,Automatic,12,13
26343,Camry,Yes,Petrol,132000,Tiptronic,12,10
32954,Santa FE,Yes,Diesel,195861,Automatic,4,10
14113,Transit,No,Petrol,185000,Tiptronic,11,14
29793,GLE 350,Yes,Petrol,9765,Automatic,12,6
17249,Prius C,No,Hybrid,75000,Automatic,8,12
53188,Tucson,Yes,Diesel,66911,Automatic,4,7
106668,Santa FE,Yes,Diesel,14480,Automatic,4,5
20385,Camry,Yes,Petrol,87000,Tiptronic,0,11
27924,Elantra,Yes,Petrol,53000,Automatic,4,6
13877,Cruze,Yes,Petrol,125874,Automatic,4,11
8467,Vitz,No,Petrol,170000,Automatic,4,18
13768,H1,Yes,Diesel,53440,Automatic,4,13
23521,Volt,Yes,Plug-in Hybrid,102000,Variator,12,11
22502,FIT,Yes,Petrol,107300,Automatic,4,11
23505,Tucson,Yes,Diesel,31169,Automatic,4,10
53314,Prius,Yes,Plug-in Hybrid,32000,Variator,8,7
7370,Spark,Yes,Petrol,48143,Automatic,4,11
21639,RAV 4,No,Petrol,58000,Automatic,12,12
17876,Prius,No,Hybrid,161000,Variator,6,12
68148,Santa FE,Yes,Diesel,31327,Automatic,4,5
6586,Sportage,Yes,Diesel,82944,Automatic,4,17
44043,Compass,Yes,Petrol,44729,Automatic,4,9
14426,Accent,Yes,Diesel,36871,Automatic,4,9
48296,RX 350,Yes,Petrol,92000,Tiptronic,12,11
36000,E 350,Yes,Diesel,97500,Tiptronic,16,12
12544,Prius,No,Hybrid,20000,Automatic,12,13
549,C 300,Yes,Petrol,155058,Automatic,12,13
26030,Volt,Yes,Hybrid,52062,Automatic,0,7
784,Camry,Yes,Hybrid,102397,Automatic,12,10
13630,Genesis,Yes,Petrol,104157,Automatic,4,15
50178,E 350,Yes,Petrol,75000,Automatic,12,10
19707,Elantra,Yes,Petrol,76462,Automatic,4,13
16894,Sonata,Yes,Petrol,195921,Automatic,4,14
23521,Camry,No,Petrol,102000,Tiptronic,0,12
6272,Jetta,Yes,Petrol,63792,Automatic,12,9
941,GX 460,Yes,Petrol,188078,Automatic,0,9
7213,Lacetti,Yes,Petrol,68111,Automatic,4,15
59504,Tucson,Yes,Diesel,32948,Automatic,4,8
20005,Orlando,Yes,Diesel,122050,Automatic,4,12
26949,FIT,Yes,Petrol,50927,Automatic,4,9
58172,Civic,Yes,Petrol,30274,Automatic,4,8
18450,H1,Yes,Diesel,126760,Automatic,4,14
23207,Tucson,Yes,Diesel,144096,Automatic,4,13
706,Fusion,Yes,Petrol,135810,Automatic,12,8
549,Forester,Yes,Petrol,148213,Automatic,0,12
23521,Camry,Yes,Petrol,118400,Tiptronic,8,10
55515,Santa FE,Yes,Diesel,87331,Automatic,4,8
13366,Sonata,Yes,Petrol,104727,Automatic,4,14
1882,E 350,Yes,Diesel,146395,Automatic,12,10
61286,Santa FE,Yes,Diesel,69000,Automatic,4,6
11290,Tundra,Yes,Petrol,54875,Automatic,12,8
38251,REXTON,Yes,Diesel,152859,Automatic,4,11
10117,Elantra,Yes,Petrol,72000,Automatic,4,14
16099,Camry,No,Petrol,103123,Automatic,12,10
17876,X5,Yes,Petrol,112000,Tiptronic,8,15
7517,Lacetti,Yes,Petrol,138719,Automatic,4,15
40889,Civic,Yes,Petrol,1461,Automatic,4,7
53154,Santa FE,Yes,Diesel,105751,Automatic,4,7
43905,E 350,Yes,Petrol,39000,Tiptronic,12,14
41710,Jetta,Yes,Petrol,6950,Automatic,10,5
49237,Camry,Yes,Petrol,22000,Tiptronic,12,6
3136,Camry,Yes,Hybrid,159379,Automatic,12,12
21181,Korando,Yes,Diesel,159989,Automatic,4,12
27700,Juke,No,Petrol,87000,Tiptronic,12,11
4391,Prius,Yes,Hybrid,151923,Automatic,12,10
5175,RX 450,Yes,Hybrid,151288,Automatic,12,11
36567,H1,Yes,Diesel,120000,Automatic,4,8
21316,FIT,Yes,Petrol,15601,Automatic,4,4
